bucket,hand_id,decision_idx,verb_abs_pos,rel_pos,abs_pos,projection,token
illegal_fold,43e31fb5,1,290,-20,270,0.0922, potential
illegal_fold,43e31fb5,1,290,-10,280,0.0177, avoid
illegal_fold,43e31fb5,1,290,-5,285,-0.7511,JSON
illegal_fold,43e31fb5,1,290,-2,288,-1.4060,action
illegal_fold,43e31fb5,1,290,-1,289,-1.5422,""":"
illegal_fold,43e31fb5,1,290,0,290,-1.6202," """
illegal_fold,43e31fb5,1,290,1,291,0.2822,F
illegal_fold,43e31fb5,1,290,2,292,-0.8014,OLD
illegal_fold,43e31fb5,2,310,-300,10,0.3581, the
illegal_fold,43e31fb5,2,310,-200,110,0.3791, draw
illegal_fold,43e31fb5,2,310,-100,210,-0.1211,.
illegal_fold,43e31fb5,2,310,-50,260,0.6199, strong
illegal_fold,43e31fb5,2,310,-20,290,0.3440, for
illegal_fold,43e31fb5,2,310,-10,300,-0.1159,'s
illegal_fold,43e31fb5,2,310,-5,305,-0.7263,JSON
illegal_fold,43e31fb5,2,310,-2,308,-1.3796,action
illegal_fold,43e31fb5,2,310,-1,309,-1.5317,""":"
illegal_fold,43e31fb5,2,310,0,310,-1.4983," """
illegal_fold,43e31fb5,2,310,1,311,0.2996,F
illegal_fold,43e31fb5,2,310,2,312,-0.7807,OLD
illegal_fold,54e89359,2,299,-200,99,0.2382, suggesting
illegal_fold,54e89359,2,299,-100,199,0.3179, Opponent
illegal_fold,54e89359,2,299,-50,249,0.6611, which
illegal_fold,54e89359,2,299,-20,279,0.3388, pot
illegal_fold,54e89359,2,299,-10,289,0.0680, avoid
illegal_fold,54e89359,2,299,-5,294,-0.7028,JSON
illegal_fold,54e89359,2,299,-2,297,-1.2449,action
illegal_fold,54e89359,2,299,-1,298,-0.8841,""":"
illegal_fold,54e89359,2,299,0,299,-0.6935," """
illegal_fold,54e89359,2,299,1,300,0.2195,F
illegal_fold,54e89359,2,299,2,301,-0.8340,OLD
illegal_fold,68dbd243,1,282,-200,82,-0.0137,RE
illegal_fold,68dbd243,1,282,-100,182,0.7249,_OR
illegal_fold,68dbd243,1,282,-50,232,0.2943,:
illegal_fold,68dbd243,1,282,-20,262,0.2074, no
illegal_fold,68dbd243,1,282,-10,272,-0.0098, avoid
illegal_fold,68dbd243,1,282,-5,277,-0.7330,JSON
illegal_fold,68dbd243,1,282,-2,280,-1.3826,action
illegal_fold,68dbd243,1,282,-1,281,-1.5967,""":"
illegal_fold,68dbd243,1,282,0,282,-1.6353," """
illegal_fold,68dbd243,1,282,1,283,0.2574,F
illegal_fold,68dbd243,1,282,2,284,-0.8238,OLD
illegal_fold,68dbd243,2,319,-300,19,0.3027, action
illegal_fold,68dbd243,2,319,-200,119,-0.7688,:
illegal_fold,68dbd243,2,319,-100,219,-0.2142, action
illegal_fold,68dbd243,2,319,-50,269,0.2228, and
illegal_fold,68dbd243,2,319,-20,299,0.4680, the
illegal_fold,68dbd243,2,319,-10,309,-0.3079,'s
illegal_fold,68dbd243,2,319,-5,314,-0.7321,JSON
illegal_fold,68dbd243,2,319,-2,317,-1.4235,action
illegal_fold,68dbd243,2,319,-1,318,-1.5153,""":"
illegal_fold,68dbd243,2,319,0,319,-1.4858," """
illegal_fold,68dbd243,2,319,1,320,0.2924,F
illegal_fold,68dbd243,2,319,2,321,-0.7906,OLD
illegal_fold,387f112f,1,283,-200,83,0.0835,AS
illegal_fold,387f112f,1,283,-100,183,0.3072,_CALL
illegal_fold,387f112f,1,283,-50,233,0.4419, Since
illegal_fold,387f112f,1,283,-20,263,0.3508, draw
illegal_fold,387f112f,1,283,-10,273,-0.1158, avoid
illegal_fold,387f112f,1,283,-5,278,-0.7661,JSON
illegal_fold,387f112f,1,283,-2,281,-1.3427,action
illegal_fold,387f112f,1,283,-1,282,-1.5065,""":"
illegal_fold,387f112f,1,283,0,283,-1.4970," """
illegal_fold,387f112f,1,283,1,284,0.2262,F
illegal_fold,387f112f,1,283,2,285,-0.8326,OLD
illegal_fold,387f112f,2,321,-300,21,0.2142,First
illegal_fold,387f112f,2,321,-200,121,-0.6295,action
illegal_fold,387f112f,2,321,-100,221,-0.2808, JSON
illegal_fold,387f112f,2,321,-50,271,0.2601, and
illegal_fold,387f112f,2,321,-20,301,0.1010,ives
illegal_fold,387f112f,2,321,-10,311,-0.5711,'s
illegal_fold,387f112f,2,321,-5,316,-0.7423,JSON
illegal_fold,387f112f,2,321,-2,319,-1.4087,action
illegal_fold,387f112f,2,321,-1,320,-1.5488,""":"
illegal_fold,387f112f,2,321,0,321,-1.5977," """
illegal_fold,387f112f,2,321,1,322,-0.3567,F
illegal_fold,387f112f,2,321,2,323,-0.7820,OLD
illegal_fold,4863ad40,1,284,-200,84,-0.0403,ON
illegal_fold,4863ad40,1,284,-100,184,0.1542,"',"
illegal_fold,4863ad40,1,284,-50,234,0.3384, the
illegal_fold,4863ad40,1,284,-20,264,-0.2038, a
illegal_fold,4863ad40,1,284,-10,274,-0.0429, avoid
illegal_fold,4863ad40,1,284,-5,279,-0.7351,JSON
illegal_fold,4863ad40,1,284,-2,282,-1.4013,action
illegal_fold,4863ad40,1,284,-1,283,-1.6238,""":"
illegal_fold,4863ad40,1,284,0,284,-1.7138," """
illegal_fold,4863ad40,1,284,1,285,0.2592,F
illegal_fold,4863ad40,1,284,2,286,-0.8099,OLD
illegal_fold,4863ad40,2,306,-300,6,0.1955, player
illegal_fold,4863ad40,2,306,-200,106,-0.1415, is
illegal_fold,4863ad40,2,306,-100,206,0.4475, 
illegal_fold,4863ad40,2,306,-50,256,-0.1239, 
illegal_fold,4863ad40,2,306,-20,286,0.1821, no
illegal_fold,4863ad40,2,306,-10,296,-0.3952,'s
illegal_fold,4863ad40,2,306,-5,301,-0.7333,JSON
illegal_fold,4863ad40,2,306,-2,304,-1.4039,action
illegal_fold,4863ad40,2,306,-1,305,-1.5722,""":"
illegal_fold,4863ad40,2,306,0,306,-1.5824," """
illegal_fold,4863ad40,2,306,1,307,0.2651,F
illegal_fold,4863ad40,2,306,2,308,-0.7929,OLD
illegal_fold,c84bdcb3,1,291,-200,91,0.3930,fl
illegal_fold,c84bdcb3,1,291,-100,191,0.1847,"']

"
illegal_fold,c84bdcb3,1,291,-50,241,0.3877, have
illegal_fold,c84bdcb3,1,291,-20,271,0.1310, potential
illegal_fold,c84bdcb3,1,291,-10,281,0.0113, avoid
illegal_fold,c84bdcb3,1,291,-5,286,-0.7460,JSON
illegal_fold,c84bdcb3,1,291,-2,289,-1.3936,action
illegal_fold,c84bdcb3,1,291,-1,290,-1.5629,""":"
illegal_fold,c84bdcb3,1,291,0,291,-1.6256," """
illegal_fold,c84bdcb3,1,291,1,292,0.2770,F
illegal_fold,c84bdcb3,1,291,2,293,-0.8034,OLD
illegal_fold,1741f686,1,284,-200,84,-0.0403,ON
illegal_fold,1741f686,1,284,-100,184,0.1459,"',"
illegal_fold,1741f686,1,284,-50,234,0.3356, the
illegal_fold,1741f686,1,284,-20,264,-0.1430, a
illegal_fold,1741f686,1,284,-10,274,0.0045, avoid
illegal_fold,1741f686,1,284,-5,279,-0.7311,JSON
illegal_fold,1741f686,1,284,-2,282,-1.3814,action
illegal_fold,1741f686,1,284,-1,283,-1.5858,""":"
illegal_fold,1741f686,1,284,0,284,-1.6528," """
illegal_fold,1741f686,1,284,1,285,0.2767,F
illegal_fold,1741f686,1,284,2,286,-0.8071,OLD
illegal_fold,1741f686,2,302,-300,2,0.1864,You
illegal_fold,1741f686,2,302,-200,102,0.1847, hand
illegal_fold,1741f686,2,302,-100,202,0.4237,:
illegal_fold,1741f686,2,302,-50,252,0.7136, suggests
illegal_fold,1741f686,2,302,-20,282,0.5682, board
illegal_fold,1741f686,2,302,-10,292,-0.4307, action
illegal_fold,1741f686,2,302,-5,297,-0.7544,JSON
illegal_fold,1741f686,2,302,-2,300,-1.3345,action
illegal_fold,1741f686,2,302,-1,301,-1.4099,""":"
illegal_fold,1741f686,2,302,0,302,-1.5765," """
illegal_fold,1741f686,2,302,1,303,0.2125,F
illegal_fold,1741f686,2,302,2,304,-0.7827,OLD
illegal_fold,b3c594b5,1,277,-200,77,0.2016,SE
illegal_fold,b3c594b5,1,277,-100,177,0.8983,K
illegal_fold,b3c594b5,1,277,-50,227,-0.1847,ING
illegal_fold,b3c594b5,1,277,-20,257,0.3340, draw
illegal_fold,b3c594b5,1,277,-10,267,-0.0824, avoid
illegal_fold,b3c594b5,1,277,-5,272,-0.7726,JSON
illegal_fold,b3c594b5,1,277,-2,275,-1.3022,action
illegal_fold,b3c594b5,1,277,-1,276,-1.3353,""":"
illegal_fold,b3c594b5,1,277,0,277,-1.3662," """
illegal_fold,b3c594b5,1,277,1,278,0.2509,F
illegal_fold,b3c594b5,1,277,2,279,-0.8399,OLD
illegal_fold,d966fa41,1,284,-200,84,-0.0403,ON
illegal_fold,d966fa41,1,284,-100,184,0.1837,B
illegal_fold,d966fa41,1,284,-50,234,0.2280, called
illegal_fold,d966fa41,1,284,-20,264,0.3338, draw
illegal_fold,d966fa41,1,284,-10,274,-0.1016, avoid
illegal_fold,d966fa41,1,284,-5,279,-0.7773,JSON
illegal_fold,d966fa41,1,284,-2,282,-1.3348,action
illegal_fold,d966fa41,1,284,-1,283,-1.3735,""":"
illegal_fold,d966fa41,1,284,0,284,-1.4501," """
illegal_fold,d966fa41,1,284,1,285,0.2435,F
illegal_fold,d966fa41,1,284,2,286,-0.8192,OLD
illegal_fold,3d657182,1,285,-200,85,-0.0568,ING
illegal_fold,3d657182,1,285,-100,185,0.1020, '
illegal_fold,3d657182,1,285,-50,235,0.3158, opponent
illegal_fold,3d657182,1,285,-20,265,0.2513, no
illegal_fold,3d657182,1,285,-10,275,-0.0111, avoid
illegal_fold,3d657182,1,285,-5,280,-0.7351,JSON
illegal_fold,3d657182,1,285,-2,283,-1.3978,action
illegal_fold,3d657182,1,285,-1,284,-1.6348,""":"
illegal_fold,3d657182,1,285,0,285,-1.6844," """
illegal_fold,3d657182,1,285,1,286,0.2473,F
illegal_fold,3d657182,1,285,2,287,-0.8061,OLD
illegal_fold,3d657182,2,295,-200,95,0.3938, the
illegal_fold,3d657182,2,295,-100,195,0.4418,Recent
illegal_fold,3d657182,2,295,-50,245,0.5545, the
illegal_fold,3d657182,2,295,-20,275,0.4156, and
illegal_fold,3d657182,2,295,-10,285,-0.3506,'s
illegal_fold,3d657182,2,295,-5,290,-0.7469,JSON
illegal_fold,3d657182,2,295,-2,293,-1.4154,action
illegal_fold,3d657182,2,295,-1,294,-1.6342,""":"
illegal_fold,3d657182,2,295,0,295,-1.6136," """
illegal_fold,3d657182,2,295,1,296,0.2749,F
illegal_fold,3d657182,2,295,2,297,-0.7889,OLD
illegal_fold,5db85f5e,1,283,-200,83,0.0835,AS
illegal_fold,5db85f5e,1,283,-100,183,0.3179,_CALL
illegal_fold,5db85f5e,1,283,-50,233,0.4362, Since
illegal_fold,5db85f5e,1,283,-20,263,-0.1487, a
illegal_fold,5db85f5e,1,283,-10,273,0.0071, avoid
illegal_fold,5db85f5e,1,283,-5,278,-0.7291,JSON
illegal_fold,5db85f5e,1,283,-2,281,-1.3733,action
illegal_fold,5db85f5e,1,283,-1,282,-1.5657,""":"
illegal_fold,5db85f5e,1,283,0,283,-1.6358," """
illegal_fold,5db85f5e,1,283,1,284,0.2757,F
illegal_fold,5db85f5e,1,283,2,285,-0.8123,OLD
illegal_fold,6a8bb293,1,273,-200,73,0.3014,_OR
illegal_fold,6a8bb293,1,273,-100,173,0.2760,-
illegal_fold,6a8bb293,1,273,-50,223,0.3026,O
illegal_fold,6a8bb293,1,273,-20,253,0.0653, pair
illegal_fold,6a8bb293,1,273,-10,263,-0.0209, avoid
illegal_fold,6a8bb293,1,273,-5,268,-0.7501,JSON
illegal_fold,6a8bb293,1,273,-2,271,-1.3479,action
illegal_fold,6a8bb293,1,273,-1,272,-1.4872,""":"
illegal_fold,6a8bb293,1,273,0,273,-1.5506," """
illegal_fold,6a8bb293,1,273,1,274,0.2103,F
illegal_fold,6a8bb293,1,273,2,275,-0.8024,OLD
illegal_fold,6a8bb293,2,302,-300,2,0.1864,You
illegal_fold,6a8bb293,2,302,-200,102,0.1847, hand
illegal_fold,6a8bb293,2,302,-100,202,0.4177, CALL
illegal_fold,6a8bb293,2,302,-50,252,0.3513, is
illegal_fold,6a8bb293,2,302,-20,282,0.5273, call
illegal_fold,6a8bb293,2,302,-10,292,-0.6203,'s
illegal_fold,6a8bb293,2,302,-5,297,-0.7342,JSON
illegal_fold,6a8bb293,2,302,-2,300,-1.3919,action
illegal_fold,6a8bb293,2,302,-1,301,-1.5529,""":"
illegal_fold,6a8bb293,2,302,0,302,-1.5211," """
illegal_fold,6a8bb293,2,302,1,303,0.2687,F
illegal_fold,6a8bb293,2,302,2,304,-0.8003,OLD
illegal_fold,c1e6d25f,1,279,-200,79,-0.1826,"}

"
illegal_fold,c1e6d25f,1,279,-100,179,0.9018,K
illegal_fold,c1e6d25f,1,279,-50,229,-0.1802,ING
illegal_fold,c1e6d25f,1,279,-20,259,0.3505, draw
illegal_fold,c1e6d25f,1,279,-10,269,-0.1008, avoid
illegal_fold,c1e6d25f,1,279,-5,274,-0.7658,JSON
illegal_fold,c1e6d25f,1,279,-2,277,-1.3336,action
illegal_fold,c1e6d25f,1,279,-1,278,-1.4947,""":"
illegal_fold,c1e6d25f,1,279,0,279,-1.4790," """
illegal_fold,c1e6d25f,1,279,1,280,0.2302,F
illegal_fold,c1e6d25f,1,279,2,281,-0.8397,OLD
illegal_fold,c1e6d25f,2,292,-200,92,0.2216,op
illegal_fold,c1e6d25f,2,292,-100,192,0.2071,"']

"
illegal_fold,c1e6d25f,2,292,-50,242,0.4454, on
illegal_fold,c1e6d25f,2,292,-20,272,-0.0281,","
illegal_fold,c1e6d25f,2,292,-10,282,-0.0262, avoid
illegal_fold,c1e6d25f,2,292,-5,287,-0.7508,JSON
illegal_fold,c1e6d25f,2,292,-2,290,-1.4337,action
illegal_fold,c1e6d25f,2,292,-1,291,-1.4132,""":"
illegal_fold,c1e6d25f,2,292,0,292,-1.4205," """
illegal_fold,c1e6d25f,2,292,1,293,0.2021,F
illegal_fold,c1e6d25f,2,292,2,294,-0.8344,OLD
illegal_fold,633d67b8,1,291,-200,91,0.3930,fl
illegal_fold,633d67b8,1,291,-100,191,0.1929,"']

"
illegal_fold,633d67b8,1,291,-50,241,0.4004, have
illegal_fold,633d67b8,1,291,-20,271,0.5635, a
illegal_fold,633d67b8,1,291,-10,281,-0.0568, avoid
illegal_fold,633d67b8,1,291,-5,286,-0.7700,JSON
illegal_fold,633d67b8,1,291,-2,289,-1.3400,action
illegal_fold,633d67b8,1,291,-1,290,-1.4543,""":"
illegal_fold,633d67b8,1,291,0,291,-1.3707," """
illegal_fold,633d67b8,1,291,1,292,0.2558,F
illegal_fold,633d67b8,1,291,2,293,-0.8023,OLD
illegal_fold,633d67b8,2,301,-300,1,0.5874,[INST]
illegal_fold,633d67b8,2,301,-200,101,0.1669, strong
illegal_fold,633d67b8,2,301,-100,201,0.3932, (
illegal_fold,633d67b8,2,301,-50,251,0.5230, have
illegal_fold,633d67b8,2,301,-20,281,0.3008, small
illegal_fold,633d67b8,2,301,-10,291,0.1027, with
illegal_fold,633d67b8,2,301,-5,296,-0.6914,JSON
illegal_fold,633d67b8,2,301,-2,299,-1.1981,action
illegal_fold,633d67b8,2,301,-1,300,-0.9192,""":"
illegal_fold,633d67b8,2,301,0,301,-0.7502," """
illegal_fold,633d67b8,2,301,1,302,0.2496,F
illegal_fold,633d67b8,2,301,2,303,-0.8585,OLD
